학교,체험처,학교_위도,학교_경도,체험처_위도,체험처_경도
화랑중학교,"오디로 놀자! (오디따기, 오디빙수만들기)(농장 체험)",35.87426195,129.2035169,35.92362,128.89645
화랑중학교,파이썬 OpenCV를 이용한 '윌리를 찾아라!'(코딩 체험),35.87426195,129.2035169,35.96797,128.92488
화랑중학교,"드림콘서트(1) 글로벌리더 육성을 위한 진로캠프 - Dream Concert(인성교육, 자존감 높이기)",35.87426195,129.2035169,35.820083,128.7311572
화랑중학교,드림콘서트(2) 진로학습법캠프[진로캠프 & 자기주도학습법캠프] - Dream Concert,35.87426195,129.2035169,35.820083,128.7311572
화랑중학교,영어로배우는체육교실,35.87426195,129.2035169,35.64315,128.74319
화랑중학교,적과한 사과를 이용하여 동물가족 표현하기,35.87426195,129.2035169,36.039332,129.3677169
화랑중학교,찾아가는 진로교육 꿈을 찾는 티켓 1-성격,35.87426195,129.2035169,35.8274531,128.7185841
화랑중학교,"드림콘서트(1) 글로벌리더 육성을 위한 진로캠프 - Dream Concert(인성교육, 자존감 높이기)",35.87426195,129.2035169,35.820083,128.7311572
화랑중학교,드림콘서트(2) 진로학습법캠프[진로캠프 & 자기주도학습법캠프] - Dream Concert,35.87426195,129.2035169,35.820083,128.7311572
화랑중학교,영어로배우는체육교실,35.87426195,129.2035169,35.64315,128.74319
화랑중학교,찾아가는 진로교육 꿈을 찾는 티켓 1-성격,35.87426195,129.2035169,35.8274531,128.7185841
화랑중학교,찾아가는 진로교육 자기주도학습/나는 공신이다.,35.87426195,129.2035169,35.8274531,128.7185841
고령중학교개진분교장,"면접,수행평가대비 스피치 클래스",35.71676088,128.3697462,36.04915,128.4297
고령중학교개진분교장,예술로 마음을 도닥인다 : 도닥도닥 사회적 협동조합,35.71676088,128.3697462,35.825122,128.741329
고령중학교개진분교장,진로체험/아로마테라피/바다풍경 젤디퓨져 만들기,35.71676088,128.3697462,36.0989995,128.432553
고령중학교개진분교장,클라이밍,35.71676088,128.3697462,35.63218,128.7182
고령중학교개진분교장,특수효과전문가(중학생을 위한 미래유망직업 소개)_토라사이언스,35.71676088,128.3697462,36.1084915,128.1878133
고령중학교개진분교장,경북 찾아가는의사직업체험(산부인과/피부과/외과/성형외과/응급의학과/이비인후과),35.71676088,128.3697462,35.8856993,128.582784
고령중학교개진분교장,박정희대통령 생가 둘러보기,35.71676088,128.3697462,36.12323105,128.3413768
고령중학교개진분교장,왜관전적기념관 견학,35.71676088,128.3697462,36.0751451,128.3934432
고령중학교개진분교장,클라이밍,35.71676088,128.3697462,35.63218,128.7182
고령중학교개진분교장,"호국보훈의달 프로그램 「분단의 시작, 한국전쟁이야기」 +  골든벨(역사 체험)",35.71676088,128.3697462,35.96797,128.92488
고령중학교개진분교장,냅킨아트 ~ 직사각티슈함 만들기,35.71676088,128.3697462,35.8024072,128.4964134
고령중학교개진분교장,종이컵의 탄생(제조 공정 체험),35.71676088,128.3697462,35.95653,128.48785
고령중학교개진분교장,캔버스 아크릴화 그리기,35.71676088,128.3697462,35.9829227,128.3839164
고령중학교개진분교장,파이썬 OpenCV를 이용한 '윌리를 찾아라!'(코딩 체험),35.71676088,128.3697462,35.96797,128.92488
고령중학교개진분교장,풍선아트,35.71676088,128.3697462,36.1378904,128.444395
고령중학교개진분교장,단산도예 도예가 체험 프로그램,35.71676088,128.3697462,36.10406,128.00315
고령중학교개진분교장,천연염색 체험,35.71676088,128.3697462,35.72644,128.87939
고령중학교개진분교장,천연이끼 액자 만들기,35.71676088,128.3697462,35.97119,128.3058
고령중학교개진분교장,카드지갑만들기(공예 체험),35.71676088,128.3697462,35.83007465,128.7197841
고령중학교개진분교장,필통만들기(공예 체험),35.71676088,128.3697462,35.83007465,128.7197841
고령중학교,"드림콘서트(1) 글로벌리더 육성을 위한 진로캠프 - Dream Concert(인성교육, 자존감 높이기)",35.74083826,128.2720685,35.820083,128.7311572
고령중학교,드림콘서트(2) 진로학습법캠프[진로캠프 & 자기주도학습법캠프] - Dream Concert,35.74083826,128.2720685,35.820083,128.7311572
고령중학교,"면접,수행평가대비 스피치 클래스",35.74083826,128.2720685,36.04915,128.4297
고령중학교,청소년 진로설계 -우연히 주인공이 되는 선택,35.74083826,128.2720685,36.1020797,128.3820047
고령중학교,특수효과전문가(중학생을 위한 미래유망직업 소개)_토라사이언스,35.74083826,128.2720685,36.1084915,128.1878133
고령중학교,"지역자원과 연계한 농촌체험- 관광지도만들기, 참외피클과 바베큐 팜파티, 피크닉 도시락 만들기",35.74083826,128.2720685,35.97119,128.3058
고령중학교,박정희대통령 생가 둘러보기,35.74083826,128.2720685,36.12323105,128.3413768
고령중학교,오감만족 도예캠프,35.74083826,128.2720685,35.8771359,128.7659703
고령중학교,왜관전적기념관 견학,35.74083826,128.2720685,36.0751451,128.3934432
고령중학교,"화석과 광물의 세계(지질학자, 고고학자 체험)",35.74083826,128.2720685,36.1582024,128.2603792
고령중학교,"지역자원과 연계한 농촌체험- 관광지도만들기, 참외피클과 바베큐 팜파티, 피크닉 도시락 만들기",35.74083826,128.2720685,35.97119,128.3058
고령중학교,다도체험,35.74083826,128.2720685,35.7347189,128.2718344
고령중학교,뭐야! 와인이 예술이라고!? 와인에 숨어있는 예술 찾기,35.74083826,128.2720685,35.92362,128.89645
고령중학교,박정희대통령 생가 둘러보기,35.74083826,128.2720685,36.12323105,128.3413768
고령중학교,왜관전적기념관 견학,35.74083826,128.2720685,36.0751451,128.3934432
고령중학교,3D프린터전문가 - 중학생을 위한 3D프린트 체험,35.74083826,128.2720685,35.9927198,128.3872542
고령중학교,공간디자인전문가 - 중학생을 위한 골드버드 창의미션,35.74083826,128.2720685,35.9927198,128.3872542
고령중학교,드림박스 만들기 (중학생을 위한 창의융합 메이커체험),35.74083826,128.2720685,35.9927198,128.3872542
고령중학교,창의트레이너 - 중학생을 위한 골드버드 창의미션,35.74083826,128.2720685,36.1084915,128.1878133
고령중학교,컴퓨터 교실 - 파워포인트,35.74083826,128.2720685,35.81635,128.73541
고령중학교,곤충 사육 체험,35.74083826,128.2720685,35.698467,128.5734164
고령중학교,미래식량자원인 곤충 체험,35.74083826,128.2720685,35.698467,128.5734164
고령중학교,산지의 목초지와 양을 소재로 한 자연 친화적인 산지생태축산 체험,35.74083826,128.2720685,35.95653,128.48785
고령중학교,야생화 공부하기,35.74083826,128.2720685,36.02841,128.48
고령중학교,"칠곡보 돌아보기(홍수 가뭄 방지, 신재생 에너지 생산)",35.74083826,128.2720685,36.036934,128.4118002
다산중학교,"드림콘서트(1) 글로벌리더 육성을 위한 진로캠프 - Dream Concert(인성교육, 자존감 높이기)",35.81511901,128.4287221,35.820083,128.7311572
다산중학교,"면접,수행평가대비 스피치 클래스",35.81511901,128.4287221,36.04915,128.4297
다산중학교,영어로배우는체육교실,35.81511901,128.4287221,35.64315,128.74319
다산중학교,와인맛의 감정사 소믈리에 (식사와 함께하는 와인예절교육),35.81511901,128.4287221,35.92362,128.89645
다산중학교,찾아오는 금융교육,35.81511901,128.4287221,35.7260103,128.264818
다산중학교,뭐야! 와인이 예술이라고!? 와인에 숨어있는 예술 찾기,35.81511901,128.4287221,35.92362,128.89645
다산중학교,박정희대통령 생가 둘러보기,35.81511901,128.4287221,36.12323105,128.3413768
다산중학교,쇼콜라티에,35.81511901,128.4287221,35.8024072,128.4964134
다산중학교,수상스키 타기,35.81511901,128.4287221,35.95653,128.48785
다산중학교,와인맛의 감정사 소믈리에 (식사와 함께하는 와인예절교육),35.81511901,128.4287221,35.92362,128.89645
다산중학교,3D모델링 전문가 (중학생을 위한 미래신기출체험_3D모델링 체험),35.81511901,128.4287221,36.1084915,128.1878133
다산중학교,SW코딩 전문가(중학생을 위한 미래신기술체험_빅보드 체험),35.81511901,128.4287221,35.9927198,128.3872542
다산중학교,공간디자인전문가 - 중학생을 위한 골드버드 창의미션,35.81511901,128.4287221,35.9927198,128.3872542
다산중학교,진로체험 - 제품 디지이너,35.81511901,128.4287221,35.81635,128.73541
다산중학교,진로체험/아로마테라피/바다풍경 젤디퓨져 만들기,35.81511901,128.4287221,36.0989995,128.432553
다산중학교,과학교육서포터즈운영,35.81511901,128.4287221,35.9526215,128.900975
다산중학교,과학창작 VR캠프,35.81511901,128.4287221,35.82159,128.82356
다산중학교,대기질 엔지니어 (중학생을 위한 친환경 공기청정기 제작)_토라사이언스,35.81511901,128.4287221,36.1084915,128.1878133
다산중학교,드림콘서트(2) 진로학습법캠프[진로캠프 & 자기주도학습법캠프] - Dream Concert,35.81511901,128.4287221,35.820083,128.7311572
다산중학교,특수효과전문가(중학생을 위한 미래유망직업 소개)_토라사이언스,35.81511901,128.4287221,36.1084915,128.1878133
성산중학교,나를 찾아 떠나는 여행' 가능성 진로 캠프,35.75092754,128.3619612,36.1020797,128.3820047
성산중학교,나만의 책 출판,35.75092754,128.3619612,36.1413769,128.3161768
성산중학교,박정희대통령 생가 둘러보기,35.75092754,128.3619612,36.12323105,128.3413768
성산중학교,소원을 담은 나만의 와인,35.75092754,128.3619612,35.92362,128.89645
성산중학교,수상스키 타기,35.75092754,128.3619612,35.95653,128.48785
성산중학교,댄스 클래스,35.75092754,128.3619612,36.04915,128.4297
성산중학교,"드림콘서트(1) 글로벌리더 육성을 위한 진로캠프 - Dream Concert(인성교육, 자존감 높이기)",35.75092754,128.3619612,35.820083,128.7311572
성산중학교,"면접,수행평가대비 스피치 클래스",35.75092754,128.3619612,36.04915,128.4297
성산중학교,바른인성을 지닌 건강한 학생 어깨동무 (어울려서  깨닫는  동갑내기  무얼하든 즐겁게!),35.75092754,128.3619612,36.1020797,128.3820047
성산중학교,영어로배우는체육교실,35.75092754,128.3619612,35.64315,128.74319
성산중학교,메타버스 학교 개발자,35.75092754,128.3619612,35.8087595,128.7569629
성산중학교,베이커 베이커(베이킹 클래스)',35.75092754,128.3619612,36.04915,128.4297
성산중학교,참외스무디 교실,35.75092754,128.3619612,35.97119,128.3058
성산중학교,컴퓨터 교실 -  영상편집,35.75092754,128.3619612,35.81635,128.73541
성산중학교,컴퓨터 교실 - 파워포인트,35.75092754,128.3619612,35.81635,128.73541
성산중학교,경북 찾아가는의사직업체험(산부인과/피부과/외과/성형외과/응급의학과/이비인후과),35.75092754,128.3619612,35.8856993,128.582784
성산중학교,직업퀴즈,35.75092754,128.3619612,36.1215723,128.3646258
성산중학교,찾아오는 금융교육,35.75092754,128.3619612,35.7260103,128.264818
성산중학교,"특성화고 학과체험(금융정보, 마케팅물류, 인터넷 비지니스 학과 체험)",35.75092754,128.3619612,35.89751,128.34962
성산중학교,프렌차이즈 식당 운영,35.75092754,128.3619612,36.0876287,128.3571092
성산중학교,과학교육서포터즈운영,35.75092754,128.3619612,35.9526215,128.900975
성산중학교,과학창작 VR캠프,35.75092754,128.3619612,35.82159,128.82356
성산중학교,대기질 엔지니어 (중학생을 위한 친환경 공기청정기 제작)_토라사이언스,35.75092754,128.3619612,36.1084915,128.1878133
성산중학교,"뭐야! 와인이 과학이라고!? 99.9%과일만으로  만들어지는 와인, 어떻게 만들어질까?",35.75092754,128.3619612,35.92362,128.89645
성산중학교,오감만족 도예캠프,35.75092754,128.3619612,35.8771359,128.7659703
쌍림중학교,나만의 책 출판,35.68462812,128.2431018,36.1413769,128.3161768
쌍림중학교,바른인성을 지닌 건강한 학생 어깨동무 (어울려서  깨닫는  동갑내기  무얼하든 즐겁게!),35.68462812,128.2431018,36.1020797,128.3820047
쌍림중학교,예술로 마음을 도닥인다 : 도닥도닥 사회적 협동조합,35.68462812,128.2431018,35.825122,128.741329
쌍림중학교,청소년 자기주도학습법-자기스스로 전과목을 거뜬하게(공부스타일 점검하기),35.68462812,128.2431018,36.1020797,128.3820047
쌍림중학교,청소년 회복탄력성 -오늘도 뚝심있게 이겨내기,35.68462812,128.2431018,36.1020797,128.3820047
쌍림중학교,"DIY 원목 목공체험 ( 선반, 책꽂이, 연필꽂이, 스토리박스, 코티지박스, 반달꽂이)",35.68462812,128.2431018,35.8024072,128.4964134
쌍림중학교,감성민화 그리기,35.68462812,128.2431018,35.9829227,128.3839164
쌍림중학교,캔버스 아크릴화 그리기,35.68462812,128.2431018,35.9829227,128.3839164
쌍림중학교,풍선아트,35.68462812,128.2431018,36.1378904,128.444395
쌍림중학교,한국화(수묵화) 그리기,35.68462812,128.2431018,36.0034329,128.5189477
쌍림중학교,공간디자인전문가 - 중학생을 위한 골드버드 창의미션,35.68462812,128.2431018,35.9927198,128.3872542
쌍림중학교,드림박스 만들기 (중학생을 위한 창의융합 메이커체험),35.68462812,128.2431018,35.9927198,128.3872542
쌍림중학교,메이커전문가 (중학생을 위한 창의융합 메이커체험_DIY 오르골만들기),35.68462812,128.2431018,35.9927198,128.3872542
쌍림중학교,메이커활동가 (중학생을 위한 창의융합 메이커체험_DIY 오르골만들기),35.68462812,128.2431018,36.1084915,128.1878133
쌍림중학교,창의트레이너 - 중학생을 위한 골드버드 창의미션,35.68462812,128.2431018,36.1084915,128.1878133
쌍림중학교,바리스타 진로체험,35.68462812,128.2431018,36.0954207,128.4334233
쌍림중학교,바리스타직업체험,35.68462812,128.2431018,36.0954207,128.4334233
