학교명,체험처,점수,학교_위도,학교_경도,체험처_위도,체험처_경도
장산중학교,경산시계림청소년수련원,(0.9204207179177482+0j),35.81897414,128.7303219,35.82159,128.82356
장산중학교,경산시청소년문화의집,(0.9310479520218573+0j),35.81897414,128.7303219,35.81635,128.73541
장산중학교,경산시청소년문화의집,(0.9101279955864446+0j),35.81897414,128.7303219,35.81635,128.73541
진량중학교,경산시청소년문화의집,(0.9224259241828117+0j),35.87727334,128.8110155,35.81635,128.73541
진량중학교,경산시청소년문화의집,(0.9190624853639596+0j),35.87727334,128.8110155,35.81635,128.73541
진량중학교,글로벌인재개발연구원,(0.9474428834347606+0j),35.87727334,128.8110155,35.820083,128.7311572
진량중학교,경산시청소년문화의집,(0.9171500183160248+0j),35.87727334,128.8110155,35.81635,128.73541
하양여자중학교,경산시청소년문화의집,(0.9630857479063348+0j),35.92967651,128.826076,35.81635,128.73541
하양여자중학교,영천시청소년수련관,(0.97849948134377+0j),35.92967651,128.826076,35.96797,128.92488
하양여자중학교,도닥도닥 사회적 협동조합,(0.9024111029639263+0j),35.92967651,128.826076,35.825122,128.741329
하양여자중학교,영천시청소년수련관,(0.9140015194011561+0j),35.92967651,128.826076,35.96797,128.92488
하양여자중학교,영천시청소년수련관,(0.9139195720640845+0j),35.92967651,128.826076,35.96797,128.92488
하양여자중학교,영천시청소년수련관,(0.9449032662285413+0j),35.92967651,128.826076,35.96797,128.92488
하양여자중학교,영천시청소년수련관,(0.8970116185882198+0j),35.92967651,128.826076,35.96797,128.92488
하양여자중학교,경산시청소년문화의집,(0.886883672201942+0j),35.92967651,128.826076,35.81635,128.73541
하양여자중학교,도닥도닥 사회적 협동조합,(0.9369764041014939+0j),35.92967651,128.826076,35.825122,128.741329
하양여자중학교,경상북도보건환경연구원,(0.906812620960875+0j),35.92967651,128.826076,35.9526215,128.900975
하양여자중학교,경상북도보건환경연구원,(0.9188674258404825+0j),35.92967651,128.826076,35.9526215,128.900975
하양여자중학교,경산시계림청소년수련원,(0.9792934068992349+0j),35.92967651,128.826076,35.8771359,128.7659703
하양여자중학교,경산시계림청소년수련원,(0.9503171736360436+0j),35.92967651,128.826076,35.8771359,128.7659703
하양여자중학교,경산시청소년문화의집,(0.9705119153578737+0j),35.92967651,128.826076,35.81635,128.73541
감포중학교,동리목월문학관,(0.8792634086833905+0j),35.81078851,129.5061535,35.7855363,129.3194854
감포중학교,한수원(주)본사,(0.892752262895247+0j),35.81078851,129.5061535,35.7888894,129.3865654
감포중학교,동리목월문학관,(0.8726484734905406+0j),35.81078851,129.5061535,35.7855363,129.3194854
감포중학교,카빙앤조이,(0.8347644550040163+0j),35.81078851,129.5061535,36.039332,129.3677169
감포중학교,법무부 청소년 범죄예방위원 경주지역 협의회,(0.8431176932385429+0j),35.81078851,129.5061535,35.8444497,129.2173
감포중학교,교과서여행,(0.88390997594052+0j),35.81078851,129.5061535,35.7849849,129.3274027
경주여자중학교,동리목월문학관,(0.9310667318547414+0j),35.83947751,129.1951452,35.7855363,129.3194854
경주여자중학교,동리목월문학관,(0.9054041241853105+0j),35.83947751,129.1951452,35.7855363,129.3194854
경주여자중학교,법무부 청소년 범죄예방위원 경주지역 협의회,(0.9007936846597968+0j),35.83947751,129.1951452,35.8444497,129.2173
경주여자중학교,경주시청소년수련관,(0.9249458301504003+0j),35.83947751,129.1951452,35.8601721,129.1895572
경주여자중학교,경주시청소년수련관,(0.9119301818685898+0j),35.83947751,129.1951452,35.8601721,129.1895572
경주여자중학교,경주시청소년수련관,(0.9542794160101513+0j),35.83947751,129.1951452,35.8601721,129.1895572
경주여자중학교,경주시청소년수련관,(0.8765487508890759+0j),35.83947751,129.1951452,35.8601721,129.1895572
경주여자중학교,법무부 청소년 범죄예방위원 경주지역 협의회,(0.8753797074576486+0j),35.83947751,129.1951452,35.8444497,129.2173
경주여자중학교,경주시청소년수련관,(0.932045152716989+0j),35.83947751,129.1951452,35.8601721,129.1895572
경주여자중학교,경상북도보건환경연구원,(0.8819685951026789+0j),35.83947751,129.1951452,35.9526215,128.900975
경주중학교,동리목월문학관,(0.888953229889328+0j),35.84315899,129.2266807,35.7855363,129.3194854
경주중학교,동리목월문학관,(0.9050990204863738+0j),35.84315899,129.2266807,35.7855363,129.3194854
경주중학교,법무부 청소년 범죄예방위원 경주지역 협의회,(0.9205647034845572+0j),35.84315899,129.2266807,35.8444497,129.2173
경주중학교,법무부 청소년 범죄예방위원 경주지역 협의회,(0.913112356116233+0j),35.84315899,129.2266807,35.8444497,129.2173
경주중학교,영천시청소년수련관,(0.898978474268355+0j),35.84315899,129.2266807,35.96797,128.92488
경주중학교,경상북도보건환경연구원,(0.8831681928671367+0j),35.84315899,129.2266807,35.9526215,128.900975
경주중학교,카빙앤조이,(0.8564535150352206+0j),35.84315899,129.2266807,36.039332,129.3677169
경주중학교,동리목월문학관,(0.9051102023228426+0j),35.84315899,129.2266807,35.7855363,129.3194854
경주중학교,경주시청소년수련관,(0.9001125765764805+0j),35.84315899,129.2266807,35.8601721,129.1895572
계림중학교,동리목월문학관,(0.9409130909025505+0j),35.86411253,129.214146,35.7855363,129.3194854
계림중학교,동리목월문학관,(0.9600155006659499+0j),35.86411253,129.214146,35.7855363,129.3194854
계림중학교,카빙앤조이,(0.8726200766524672+0j),35.86411253,129.214146,36.039332,129.3677169
계림중학교,법무부 청소년 범죄예방위원 경주지역 협의회,(0.934788205897282+0j),35.86411253,129.214146,35.8444497,129.2173
계림중학교,경산시계림청소년수련원,(0.8980770417271601+0j),35.86411253,129.214146,35.82159,128.82356
계림중학교,법무부 청소년 범죄예방위원 경주지역 협의회,(0.9112208923512034+0j),35.86411253,129.214146,35.8444497,129.2173
계림중학교,법무부 청소년 범죄예방위원 경주지역 협의회,(0.9595114020870016+0j),35.86411253,129.214146,35.8444497,129.2173
근화여자중학교,경주시청소년수련관,(0.9370112878879829+0j),35.87058466,129.2273172,35.8601721,129.1895572
근화여자중학교,법무부 청소년 범죄예방위원 경주지역 협의회,(0.8973394057565298+0j),35.87058466,129.2273172,35.8444497,129.2173
근화여자중학교,법무부 청소년 범죄예방위원 경주지역 협의회,(0.9380958767162415+0j),35.87058466,129.2273172,35.8444497,129.2173
근화여자중학교,경상북도보건환경연구원,(0.8779882338310233+0j),35.87058466,129.2273172,35.9526215,128.900975
근화여자중학교,법무부 청소년 범죄예방위원 경주지역 협의회,(0.8928142311707687+0j),35.87058466,129.2273172,35.8444497,129.2173
근화여자중학교,예보담,(0.9202155075020162+0j),35.87058466,129.2273172,36.0844447,129.3889817
근화여자중학교,도닥도닥 사회적 협동조합,(0.9096599821136038+0j),35.87058466,129.2273172,35.825122,128.741329
무산중학교,동리목월문학관,(0.8892339438118404+0j),35.84478145,129.0961167,35.7855363,129.3194854
무산중학교,동리목월문학관,(0.8689262761226122+0j),35.84478145,129.0961167,35.7855363,129.3194854
무산중학교,경주시청소년수련관,(0.8812670960751304+0j),35.84478145,129.0961167,35.8601721,129.1895572
무산중학교,경주시청소년수련관,(0.8852495978425668+0j),35.84478145,129.0961167,35.8601721,129.1895572
무산중학교,영천시청소년수련관,(0.9035008201960142+0j),35.84478145,129.0961167,35.96797,128.92488
무산중학교,영천시청소년수련관,(0.8806204396144477+0j),35.84478145,129.0961167,35.96797,128.92488
무산중학교,경주국립공원사무소,(0.882031682988758+0j),35.84478145,129.0961167,35.8648046,129.2839017
무산중학교,경주국립공원사무소,(0.9712334327282492+0j),35.84478145,129.0961167,35.8648046,129.2839017
무산중학교,경산시계림청소년수련원,(0.8949643069727925+0j),35.84478145,129.0961167,35.82159,128.82356
무산중학교,경상북도보건환경연구원,(0.8869397532803587+0j),35.84478145,129.0961167,35.9526215,128.900975
문화중학교,경주시청소년수련관,(0.8887126493860755+0j),35.85337311,129.1690639,35.8601721,129.1895572
문화중학교,경주시청소년수련관,(0.8869697116801933+0j),35.85337311,129.1690639,35.8601721,129.1895572
문화중학교,경주시청소년수련관,(0.9183336512935434+0j),35.85337311,129.1690639,35.8601721,129.1895572
문화중학교,경산시청소년문화의집,(0.8859522723511256+0j),35.85337311,129.1690639,35.81635,128.73541
불국중학교,동리목월문학관,(0.931219315364079+0j),35.77393121,129.309127,35.7855363,129.3194854
불국중학교,동리목월문학관,(0.9673871729450905+0j),35.77393121,129.309127,35.7855363,129.3194854
불국중학교,라온스포츠복지사회적협동조합,(0.8438131937681554+0j),35.77393121,129.309127,35.64315,128.74319
불국중학교,동리목월문학관,(0.8566059724200468+0j),35.77393121,129.309127,35.7855363,129.3194854
불국중학교,자호교육체험농원,(0.8984773711656017+0j),35.77393121,129.309127,35.7508972,129.1966246
불국중학교,자호교육체험농원,(0.898605194018934+0j),35.77393121,129.309127,35.7508972,129.1966246
불국중학교,경주시청소년수련관,(0.8976074012689452+0j),35.77393121,129.309127,35.8601721,129.1895572
불국중학교,경주시청소년수련관,(0.8872961189779305+0j),35.77393121,129.309127,35.8601721,129.1895572
산내중학교,농업회사법인(주)한국와인,(0.9449812276465206+0j),35.75291163,129.0467673,35.92362,128.89645
산내중학교,늘푸른체험학교,(0.9125410622797578+0j),35.75291163,129.0467673,35.86697,128.92044
산내중학교,법무부 청소년 범죄예방위원 경주지역 협의회,(0.8760328590090868+0j),35.75291163,129.0467673,35.8444497,129.2173
산내중학교,농업회사법인(주)한국와인,(0.9054003831096318+0j),35.75291163,129.0467673,35.92362,128.89645
산내중학교,자호교육체험농원,(0.9915226915578232+0j),35.75291163,129.0467673,35.7508972,129.1966246
산내중학교,라온스포츠복지사회적협동조합,(0.8672874375571062+0j),35.75291163,129.0467673,35.64315,128.74319
서라벌여자중학교,경주시청소년수련관,(0.8676176704703065+0j),35.8549853,129.2176397,35.8601721,129.1895572
서라벌여자중학교,동리목월문학관,(0.9140763397259635+0j),35.8549853,129.2176397,35.7855363,129.3194854
서라벌여자중학교,경주시청소년수련관,(0.9104249491088078+0j),35.8549853,129.2176397,35.8601721,129.1895572
서라벌여자중학교,자호교육체험농원,(0.8783317312273216+0j),35.8549853,129.2176397,35.7508972,129.1966246
서라벌여자중학교,법무부 청소년 범죄예방위원 경주지역 협의회,(0.9299468613406636+0j),35.8549853,129.2176397,35.8444497,129.2173
서라벌여자중학교,경주국립공원사무소,(0.9580510483929453+0j),35.8549853,129.2176397,35.8648046,129.2839017
서라벌여자중학교,카빙앤조이,(0.8950158003615798+0j),35.8549853,129.2176397,36.039332,129.3677169
서라벌여자중학교,자호교육체험농원,(0.884201145719917+0j),35.8549853,129.2176397,35.7508972,129.1966246
서라벌여자중학교,영천시청소년수련관,(0.9000809901229172+0j),35.8549853,129.2176397,35.96797,128.92488
서라벌여자중학교,영천시청소년수련관,(0.8798192361235482+0j),35.8549853,129.2176397,35.96797,128.92488
선덕여자중학교,동리목월문학관,(0.9354868152356962+0j),35.83862147,129.2242275,35.7855363,129.3194854
선덕여자중학교,법무부 청소년 범죄예방위원 경주지역 협의회,(0.9108950740466304+0j),35.83862147,129.2242275,35.8444497,129.2173
선덕여자중학교,경주시청소년수련관,(0.9115342339789034+0j),35.83862147,129.2242275,35.8601721,129.1895572
선덕여자중학교,스토리움,(0.8610181177648114+0j),35.83862147,129.2242275,36.0122317,129.3377863
선덕여자중학교,경주시청소년수련관,(0.9142179021909065+0j),35.83862147,129.2242275,35.8601721,129.1895572
선덕여자중학교,법무부 청소년 범죄예방위원 경주지역 협의회,(0.8827500783337673+0j),35.83862147,129.2242275,35.8444497,129.2173
선덕여자중학교,경주시청소년수련관,(0.9300775128596147+0j),35.83862147,129.2242275,35.8601721,129.1895572
선덕여자중학교,법무부 청소년 범죄예방위원 경주지역 협의회,(0.9245635099185907+0j),35.83862147,129.2242275,35.8444497,129.2173
신라중학교,동리목월문학관,(0.8902836064067491+0j),35.85465841,129.2164259,35.7855363,129.3194854
신라중학교,법무부 청소년 범죄예방위원 경주지역 협의회,(0.8979592212059363+0j),35.85465841,129.2164259,35.8444497,129.2173
신라중학교,한수원(주)본사,(0.9005701701659244+0j),35.85465841,129.2164259,35.7888894,129.3865654
신라중학교,법무부 청소년 범죄예방위원 경주지역 협의회,(0.9228928139742785+0j),35.85465841,129.2164259,35.8444497,129.2173
신라중학교,동리목월문학관,(0.9027093855608002+0j),35.85465841,129.2164259,35.7855363,129.3194854
신라중학교,법무부 청소년 범죄예방위원 경주지역 협의회,(0.8730034200948277+0j),35.85465841,129.2164259,35.8444497,129.2173
신라중학교,동리목월문학관,(0.9474914321004796+0j),35.85465841,129.2164259,35.7855363,129.3194854
신라중학교,경주시청소년수련관,(0.9102840500002041+0j),35.85465841,129.2164259,35.8601721,129.1895572
신라중학교,법무부 청소년 범죄예방위원 경주지역 협의회,(0.9219246700722994+0j),35.85465841,129.2164259,35.8444497,129.2173
신라중학교,경주시청소년수련관,(0.8850062859149942+0j),35.85465841,129.2164259,35.8601721,129.1895572
신라중학교,경주시청소년수련관,(0.9029765754535491+0j),35.85465841,129.2164259,35.8601721,129.1895572
아화중학교,영천시청소년수련관,(0.9060775614303191+0j),35.90011301,129.0472989,35.96797,128.92488
아화중학교,경주국립공원사무소,(0.8767433092118039+0j),35.90011301,129.0472989,35.8648046,129.2839017
아화중학교,경상북도보건환경연구원,(0.9258800919152836+0j),35.90011301,129.0472989,35.9526215,128.900975
아화중학교,라온스포츠복지사회적협동조합,(0.8834562687974226+0j),35.90011301,129.0472989,35.64315,128.74319
양남중학교,법무부 청소년 범죄예방위원 경주지역 협의회,(0.8875853501621601+0j),35.67412465,129.4607583,35.8444497,129.2173
양남중학교,자호교육체험농원,(0.8246804381711348+0j),35.67412465,129.4607583,35.7508972,129.1966246
양남중학교,자호교육체험농원,(0.9066451125654488+0j),35.67412465,129.4607583,35.7508972,129.1966246
양남중학교,동리목월문학관,(0.827839235281533+0j),35.67412465,129.4607583,35.7855363,129.3194854
양북중학교,동리목월문학관,(0.8751282519046713+0j),35.785592,129.4442385,35.7855363,129.3194854
양북중학교,교과서여행,(0.9117814774154224+0j),35.785592,129.4442385,35.7849849,129.3274027
양북중학교,교과서여행,(0.9157160208034727+0j),35.785592,129.4442385,35.7849849,129.3274027
양북중학교,스토리움,(0.8466043035244443+0j),35.785592,129.4442385,36.0122317,129.3377863
외동중학교,동리목월문학관,(0.9292067040194134+0j),35.71736873,129.3253571,35.7855363,129.3194854
외동중학교,동리목월문학관,(0.891249520665762+0j),35.71736873,129.3253571,35.7855363,129.3194854
외동중학교,법무부 청소년 범죄예방위원 경주지역 협의회,(0.881508052775261+0j),35.71736873,129.3253571,35.8444497,129.2173
외동중학교,경주시청소년수련관,(0.8866494210719791+0j),35.71736873,129.3253571,35.8601721,129.1895572
외동중학교,한수원(주)본사,(0.8929503630867366+0j),35.71736873,129.3253571,35.7888894,129.3865654
외동중학교,자호교육체험농원,(0.8720422850373771+0j),35.71736873,129.3253571,35.7508972,129.1966246
외동중학교,자호교육체험농원,(0.8476703408676743+0j),35.71736873,129.3253571,35.7508972,129.1966246
외동중학교,라온스포츠복지사회적협동조합,(0.8548550595608135+0j),35.71736873,129.3253571,35.64315,128.74319
월성중학교,스토리움,(0.8766426867589593+0j),35.84182328,129.1763,36.0122317,129.3377863
월성중학교,경주시청소년수련관,(0.8589699336054399+0j),35.84182328,129.1763,35.8601721,129.1895572
월성중학교,경주국립공원사무소,(0.903239881767411+0j),35.84182328,129.1763,35.8648046,129.2839017
월성중학교,동리목월문학관,(0.8732600259512628+0j),35.84182328,129.1763,35.7855363,129.3194854
월성중학교,경주시청소년수련관,(0.8512856010355845+0j),35.84182328,129.1763,35.8601721,129.1895572
월성중학교,자호교육체험농원,(0.8622872120823414+0j),35.84182328,129.1763,35.7508972,129.1966246
월성중학교,자호교육체험농원,(0.8899477108835819+0j),35.84182328,129.1763,35.7508972,129.1966246
월성중학교,경상북도보건환경연구원,(0.862878347564499+0j),35.84182328,129.1763,35.9526215,128.900975
월성중학교,라온스포츠복지사회적협동조합,(0.8892725965255937+0j),35.84182328,129.1763,35.64315,128.74319
월성중학교,경주시청소년수련관,(0.923597459116539+0j),35.84182328,129.1763,35.8601721,129.1895572
화랑중학교,경주시청소년수련관,(0.9227450158798473+0j),35.87426195,129.2035169,35.8601721,129.1895572
화랑중학교,동리목월문학관,(0.8951446727085356+0j),35.87426195,129.2035169,35.7855363,129.3194854
화랑중학교,참사랑어머니회,(0.8953100468729354+0j),35.87426195,129.2035169,36.0143476,129.3533381
화랑중학교,법무부 청소년 범죄예방위원 경주지역 협의회,(0.893428699123442+0j),35.87426195,129.2035169,35.8444497,129.2173
화랑중학교,법무부 청소년 범죄예방위원 경주지역 협의회,(0.9115926762602308+0j),35.87426195,129.2035169,35.8444497,129.2173
화랑중학교,법무부 청소년 범죄예방위원 경주지역 협의회,(0.9173591540344116+0j),35.87426195,129.2035169,35.8444497,129.2173
화랑중학교,경주시청소년수련관,(0.8896897907968416+0j),35.87426195,129.2035169,35.8601721,129.1895572
화랑중학교,법무부 청소년 범죄예방위원 경주지역 협의회,(0.896266056306886+0j),35.87426195,129.2035169,35.8444497,129.2173
화랑중학교,경주시청소년수련관,(0.8866447595884048+0j),35.87426195,129.2035169,35.8601721,129.1895572
화랑중학교,경주시청소년수련관,(0.8888648407980575+0j),35.87426195,129.2035169,35.8601721,129.1895572
고령중학교개진분교장,핸즈체험터,(0.9130845866310124+0j),35.71676088,128.3697462,35.8024072,128.4964134
고령중학교개진분교장,박정희대통령 생가,(0.9100126216075731+0j),35.71676088,128.3697462,36.12323105,128.3413768
고령중학교개진분교장,핸즈체험터,(0.9466264639041607+0j),35.71676088,128.3697462,35.8024072,128.4964134
고령중학교개진분교장,핸즈체험터,(0.9498873991903659+0j),35.71676088,128.3697462,35.8024072,128.4964134
고령중학교,칠곡군청소년문화의집,(0.9069861944334014+0j),35.74083826,128.2720685,36.04915,128.4297
고령중학교,봉이땅엔,(0.9341299968501614+0j),35.74083826,128.2720685,35.7265741,128.2698078
고령중학교,박정희대통령 생가,(0.9079166379223043+0j),35.74083826,128.2720685,36.12323105,128.3413768
고령중학교,대구은행 고령지점,(0.9339564631728953+0j),35.74083826,128.2720685,35.7260103,128.264818
고령중학교,봉이땅엔,(0.909952152155873+0j),35.74083826,128.2720685,35.7265741,128.2698078
다산중학교,대구은행 고령지점,(0.8878984565182462+0j),35.81511901,128.4287221,35.7260103,128.264818
다산중학교,핸즈체험터,(0.9571873669561215+0j),35.81511901,128.4287221,35.8024072,128.4964134
다산중학교,경산시청소년문화의집,(0.907790691637645+0j),35.81511901,128.4287221,35.81635,128.73541
다산중학교,명인정보고등학교,(0.9172378110402057+0j),35.81511901,128.4287221,35.89751,128.34962
성산중학교,핸즈체험터,(0.8880436237188378+0j),35.75092754,128.3619612,35.8024072,128.4964134
성산중학교,라온스포츠복지사회적협동조합,(0.9108142716494791+0j),35.75092754,128.3619612,35.64315,128.74319
성산중학교,고령군선거관리위원회,(0.9615912117711352+0j),35.75092754,128.3619612,35.7291463,128.2728402
성산중학교,대구은행 고령지점,(0.9204220416519449+0j),35.75092754,128.3619612,35.7260103,128.264818
성산중학교,핸즈체험터,(0.8778782306667271+0j),35.75092754,128.3619612,35.8024072,128.4964134
쌍림중학교,대창양로원,(0.8932005537884987+0j),35.68462812,128.2431018,35.68346,128.22862
쌍림중학교,고령군청소년문화의집,(0.8809371479025188+0j),35.68462812,128.2431018,35.73209,128.25741
쌍림중학교,봉이땅엔,(0.9086059622282036+0j),35.68462812,128.2431018,35.7265741,128.2698078
쌍림중학교,대구은행 고령지점,(0.9016849442721889+0j),35.68462812,128.2431018,35.7260103,128.264818
쌍림중학교,안다미로 귀때 박물관,(0.8942150819779664+0j),35.68462812,128.2431018,35.9829227,128.3839164
우곡중학교,칠곡군청소년문화의집,(0.9137290340567257+0j),35.64486899,128.3560352,36.04915,128.4297
우곡중학교,대구은행 고령지점,(0.9020269611242502+0j),35.64486899,128.3560352,35.7260103,128.264818
우곡중학교,라온스포츠복지사회적협동조합,(0.9137129584345026+0j),35.64486899,128.3560352,35.64315,128.74319
경구중학교,미래핵심인재교육원,(0.913944796722826+0j),36.14854107,128.307609,36.1020797,128.3820047
경구중학교,박정희대통령 생가,(0.9730654927444127+0j),36.14854107,128.307609,36.12323105,128.3413768
경구중학교,명인정보고등학교,(0.8616004984498422+0j),36.14854107,128.307609,35.89751,128.34962
경구중학교,미래핵심인재교육원,(0.9208727812577964+0j),36.14854107,128.307609,36.1020797,128.3820047
경구중학교,미래핵심인재교육원,(0.9167648238032979+0j),36.14854107,128.307609,36.1020797,128.3820047
광평중학교,한국교육전문가협회,(0.9043564409636572+0j),36.11651264,128.3568194,36.1413769,128.3161768
광평중학교,칠곡군청소년문화의집,(0.9155102541164828+0j),36.11651264,128.3568194,36.04915,128.4297
광평중학교,박정희대통령 생가,(0.9631360257191219+0j),36.11651264,128.3568194,36.12323105,128.3413768
광평중학교,미래핵심인재교육원,(0.9987215263278445+0j),36.11651264,128.3568194,36.1020797,128.3820047
광평중학교,풀잎문화센터,(0.9435545853924692+0j),36.11651264,128.3568194,36.0989995,128.432553
광평중학교,수자원공사 - 칠곡보,(0.9403524344203315+0j),36.11651264,128.3568194,36.036934,128.4118002
광평중학교,미래핵심인재교육원,(0.8630416963980614+0j),36.11651264,128.3568194,36.1020797,128.3820047
광평중학교,풀잎문화센터,(0.9149496316107355+0j),36.11651264,128.3568194,36.0989995,128.432553
광평중학교,칠곡군청소년문화의집,(0.9251092845893161+0j),36.11651264,128.3568194,36.04915,128.4297
구미신평중학교,수자원공사 - 칠곡보,(0.9181240472888094+0j),36.12688507,128.3634079,36.036934,128.4118002
구미신평중학교,미래핵심인재교육원,(0.9271647932427634+0j),36.12688507,128.3634079,36.1020797,128.3820047
구미신평중학교,미래핵심인재교육원,(0.9147856414479831+0j),36.12688507,128.3634079,36.1020797,128.3820047
구미신평중학교,미래핵심인재교육원,(0.9077091825226892+0j),36.12688507,128.3634079,36.1020797,128.3820047
구미여자중학교,박정희대통령 생가,(0.9081512153958314+0j),36.12523333,128.3269776,36.12323105,128.3413768
구미여자중학교,풀잎문화센터,(0.9250809293632768+0j),36.12523333,128.3269776,36.0989995,128.432553
구미여자중학교,수자원공사 - 칠곡보,(0.8998151346767048+0j),36.12523333,128.3269776,36.036934,128.4118002
구미여자중학교,칠곡군청소년문화의집,(0.8868613558417082+0j),36.12523333,128.3269776,36.04915,128.4297
구미인덕중학교,박정희대통령 생가,(0.8888222953667859+0j),36.16233057,128.4387572,36.12323105,128.3413768
구미인덕중학교,수자원공사 - 칠곡보,(0.9673232989649316+0j),36.16233057,128.4387572,36.036934,128.4118002
구미인덕중학교,칠곡군청소년문화의집,(0.9268054850224526+0j),36.16233057,128.4387572,36.04915,128.4297
구미인덕중학교,풀잎문화센터,(0.9039322282806531+0j),36.16233057,128.4387572,36.0989995,128.432553
구미인덕중학교,미래핵심인재교육원,(0.902027448762982+0j),36.16233057,128.4387572,36.1020797,128.3820047
구미인덕중학교,핸즈체험터,(0.884872571901677+0j),36.16233057,128.4387572,35.8024072,128.4964134
구미중학교,미래핵심인재교육원,(0.9223265195850229+0j),36.14668047,128.3292902,36.1020797,128.3820047
구미중학교,칠곡군청소년문화의집,(0.9042064394304222+0j),36.14668047,128.3292902,36.04915,128.4297
구미중학교,김천소방서,(0.9360610542467983+0j),36.14668047,128.3292902,36.1216969,128.1299351
구미중학교,칠곡군청소년문화의집,(0.9003094698582534+0j),36.14668047,128.3292902,36.04915,128.4297
금오중학교,미래핵심인재교육원,(0.8757157767749626+0j),36.08528382,128.3703889,36.1020797,128.3820047
금오중학교,칠곡군청소년문화의집,(0.9033002625357882+0j),36.08528382,128.3703889,36.04915,128.4297
금오중학교,칠곡군청소년문화의집,(0.9600315136604018+0j),36.08528382,128.3703889,36.04915,128.4297
금오중학교,박정희대통령 생가,(0.9789677178099173+0j),36.08528382,128.3703889,36.12323105,128.3413768
금오중학교,수자원공사 - 칠곡보,(0.9413392059830559+0j),36.08528382,128.3703889,36.036934,128.4118002
금오중학교,수자원공사 - 칠곡보,(0.95510853114566+0j),36.08528382,128.3703889,36.036934,128.4118002
도개중학교,박정희대통령 생가,(0.9090359859093251+0j),36.30151219,128.3301698,36.12323105,128.3413768
도개중학교,문경시청소년문화의집,(0.8927635686069477+0j),36.30151219,128.3301698,36.591216,128.1870866
도개중학교,문경시청소년문화의집,(0.8609664957531704+0j),36.30151219,128.3301698,36.591216,128.1870866
도개중학교,토라사이언스,(0.8927917681886486+0j),36.30151219,128.3301698,36.1084915,128.1878133
도개중학교,미래핵심인재교육원,(0.9484618931613755+0j),36.30151219,128.3301698,36.1020797,128.3820047
도송중학교,미래핵심인재교육원,(0.8917273077919893+0j),36.147709,128.3204363,36.1020797,128.3820047
도송중학교,미래핵심인재교육원,(0.8842208475111388+0j),36.147709,128.3204363,36.1020797,128.3820047
도송중학교,김천소방서,(0.923620588960686+0j),36.147709,128.3204363,36.1216969,128.1299351
도송중학교,칠곡군청소년문화의집,(0.9757905691731434+0j),36.147709,128.3204363,36.04915,128.4297
도송중학교,한국교육전문가협회,(0.9073323997720292+0j),36.147709,128.3204363,36.1413769,128.3161768
도송중학교,미래핵심인재교육원,(0.908966874505765+0j),36.147709,128.3204363,36.1020797,128.3820047
도송중학교,미래핵심인재교육원,(0.9326741333387654+0j),36.147709,128.3204363,36.1020797,128.3820047
무을중학교,한국교육전문가협회,(0.9206875137711428+0j),36.25877943,128.1891946,36.1413769,128.3161768
무을중학교,토라사이언스,(0.8585147419479+0j),36.25877943,128.1891946,36.1084915,128.1878133
무을중학교,토라사이언스,(0.9268834882179207+0j),36.25877943,128.1891946,36.1084915,128.1878133
무을중학교,토라사이언스,(0.9087693880350293+0j),36.25877943,128.1891946,36.1084915,128.1878133
봉곡중학교,경상북도청소년수련원,(0.8794856362107446+0j),36.15883003,128.3045998,36.1587802,128.260222
봉곡중학교,미래핵심인재교육원,(0.9067867538741698+0j),36.15883003,128.3045998,36.1020797,128.3820047
봉곡중학교,경상북도청소년수련원,(0.9015813024643506+0j),36.15883003,128.3045998,36.1587802,128.260222
봉곡중학교,칠곡군청소년문화의집,(0.8946077143310494+0j),36.15883003,128.3045998,36.04915,128.4297
봉곡중학교,미래핵심인재교육원,(0.89173696657402+0j),36.15883003,128.3045998,36.1020797,128.3820047
봉곡중학교,칠곡군청소년문화의집,(0.871309150634753+0j),36.15883003,128.3045998,36.04915,128.4297
봉곡중학교,칠곡군청소년문화의집,(0.9028642060541241+0j),36.15883003,128.3045998,36.04915,128.4297
봉곡중학교,미래핵심인재교육원,(0.9264293356934913+0j),36.15883003,128.3045998,36.1020797,128.3820047
봉곡중학교,미래핵심인재교육원,(0.9226810776102021+0j),36.15883003,128.3045998,36.1020797,128.3820047
봉곡중학교,미래핵심인재교육원,(0.917756211504272+0j),36.15883003,128.3045998,36.1020797,128.3820047
봉곡중학교,(주)빛하민에듀케이션,(0.9039546353388056+0j),36.15883003,128.3045998,36.1582024,128.2603792
산동중학교,농업회사법인(주)한국와인,(0.9204401739485101+0j),36.06836167,128.897874,35.92362,128.89645
산동중학교,갤러리큐브,(0.9020002494203851+0j),36.06836167,128.897874,35.9901865,128.9985253
산동중학교,경상북도보건환경연구원,(0.9395322522011871+0j),36.06836167,128.897874,35.9526215,128.900975
산동중학교,영천시청소년수련관,(0.8682090907158004+0j),36.06836167,128.897874,35.96797,128.92488
상모중학교,한국교육전문가협회,(0.891891305739168+0j),36.09083563,128.3596617,36.1413769,128.3161768
상모중학교,풀잎문화센터,(0.9734266334343683+0j),36.09083563,128.3596617,36.0989995,128.432553
상모중학교,미래핵심인재교육원,(0.9523035622835138+0j),36.09083563,128.3596617,36.1020797,128.3820047
